reviewerId,placeId,user_rating
1955,42,5
1956,42,5
1957,42,5
1958,42,5
1959,42,5
1960,42,5
1961,42,5
1962,42,5
1963,42,4
1964,42,5
1965,42,5
380,42,5
1966,42,3
1967,42,5
1968,42,5
1969,42,5
1970,42,5
1971,42,3
1972,42,5
1973,42,5
1974,42,5
1975,42,5
1976,42,5
1977,42,5
254,42,5
1978,42,5
1979,42,5
1980,42,5
1981,42,5
1982,42,5
1145,42,5
1983,42,5
1984,42,4
1985,42,4
1986,42,5
1987,42,5
1988,42,5
1989,42,5
1990,42,5
1991,42,5
1992,42,4
1993,42,5
1994,42,5
1995,42,5
1996,42,4
1997,42,5
1998,42,5
1999,42,5
2000,42,5
2001,42,5
2002,42,5
2003,42,5
2004,42,5
2005,42,5
2006,42,5
2007,42,5
2008,42,5
2009,42,5
2010,42,5
2011,42,4
2012,42,4
2013,42,5
2014,42,5
2015,42,5
2016,42,4
2017,42,3
2018,42,1
2019,42,5
2020,42,5
2021,42,5
2022,42,5
2023,42,5
2024,42,5
2025,42,5
2026,42,4
2027,42,3
2028,42,5
300,42,3
2029,42,5
2030,42,5
2031,42,5
2032,42,3
2033,42,5
2034,42,5
2035,42,5
2036,42,4
1657,42,5
2037,42,2
2038,42,5
1180,42,4
2039,42,5
2040,42,5
2041,42,4
2042,42,5
586,42,5
2043,42,5
2044,42,5
2045,42,5
2046,42,5
2047,42,5
2048,42,5
2049,42,5
2050,42,3
2051,42,5
1274,42,5
2052,42,5
2053,42,5
2054,42,5
2055,42,5
2056,42,5
2057,42,5
2058,42,5
2059,42,5
2060,42,5
2061,42,1
2062,42,5
2063,42,5
2064,42,5
2065,42,5
2066,42,5
2067,42,5
2068,42,5
2069,42,5
2070,42,4
2071,42,5
2072,42,4
2073,42,5
2074,42,5
2075,42,5
2076,42,5
2077,42,5
2078,42,3
2079,42,5
1128,42,5
2080,42,5
2081,42,5
2082,42,5
2083,42,5
329,42,5
2084,42,4
2085,42,5
2086,42,3
2087,42,4
2088,42,5
2089,42,5
2090,42,5
59,42,4
2091,42,5
2092,42,5
2093,42,4
2094,42,5
2095,42,5
2096,42,5
2097,42,5
2098,42,4
878,42,5
2099,42,4
2100,42,5
2101,42,5
2102,42,5
915,42,4
2103,42,5
2104,42,5
2105,42,5
2106,42,5
2107,42,5
2108,42,5
2109,42,4
2110,42,5
2111,42,4
2112,42,5
2113,42,5
2114,42,5
2115,42,5
2116,42,5
2117,42,5
2118,42,4
2119,42,4
2120,42,5
2121,42,5
2122,42,5
2123,42,5
2124,42,5
2125,42,5
2126,42,4
2127,42,4
2128,42,5
2129,42,5
2130,42,5
2131,42,3
2132,42,5
1351,42,4
2133,42,5
2134,42,4
2135,42,5
1160,42,4
2136,42,3
2137,42,5
2138,42,5
2139,42,5
454,42,5
2140,42,4
2141,42,5
2142,42,5
2143,42,5
2144,42,5
2145,42,2
2146,42,5
1091,42,4
2147,42,5
2148,42,5
2149,42,4
2150,42,5
2151,42,5
2152,42,5
2153,42,5
2154,42,5
2155,42,5
2156,42,5
2157,42,4
2158,42,3
2159,42,4
2160,43,4
2161,43,4
2162,43,2
77,43,5
2163,43,4
2164,43,4
2165,43,5
2166,43,4
2167,43,5
2168,43,5
2169,43,5
2170,43,5
2011,43,4
2171,43,3
2172,43,4
2173,43,2
2174,43,5
2175,43,5
2176,43,5
2177,43,4
2178,43,5
2179,43,3
166,43,5
2180,43,5
2181,43,5
2182,43,5
2183,43,4
2184,43,4
2185,43,5
2186,43,5
2187,43,5
2188,43,5
2189,43,4
2190,43,4
2191,43,5
2192,43,5
2193,43,3
2108,43,5
2194,43,1
2195,43,1
2196,43,5
2197,43,3
2198,43,4
2199,43,1
2200,43,5
2201,43,5
2202,43,1
2203,43,5
2204,43,5
1344,43,3
2205,43,4
2206,43,3
2207,43,4
1421,43,2
2208,43,5
2209,43,4
586,43,5
2210,43,5
2211,43,5
465,43,5
2212,43,4
2213,43,4
2214,43,5
2215,43,3
2216,43,5
2217,43,5
2218,43,4
2219,43,3
2220,43,5
2221,43,5
2222,43,4
558,43,5
2223,43,4
2224,43,5
2225,43,5
2226,43,5
2227,43,4
2228,43,1
2229,43,5
2230,43,5
519,43,5
2231,43,5
2232,43,4
2233,43,4
2234,43,5
2235,43,4
1021,43,5
2236,43,5
2237,43,5
2238,43,4
1305,43,5
2239,43,5
2240,43,5
2241,43,5
2242,43,5
2243,43,5
2244,43,3
2245,43,5
1256,43,3
1406,43,5
2246,43,5
2247,43,5
2248,43,5
2249,43,3
2250,43,4
2251,43,4
2252,43,5
2253,43,4
2254,43,5
2255,43,4
2256,43,5
2257,43,5
2258,43,4
2259,43,5
2260,43,5
2261,43,3
2262,43,3
2263,43,5
2264,43,5
2265,43,3
2266,43,5
2267,43,4
2268,43,4
2269,43,1
2270,43,5
2271,43,5
2272,43,5
2273,43,4
2274,43,5
2275,43,4
2276,43,5
755,43,5
2277,43,5
2278,43,5
1957,43,5
2279,43,5
2280,43,4
2281,43,4
2282,43,3
2283,43,3
2284,43,4
2285,43,4
2286,43,5
2287,43,5
2288,43,5
2289,43,3
2290,43,5
2046,43,5
138,43,5
2291,43,5
977,43,5
2292,43,4
2293,43,4
2294,43,4
2156,43,5
2295,43,5
702,43,5
2296,43,5
2297,43,2
872,44,4
2298,44,5
2299,44,5
2300,44,5
2301,44,5
2302,44,5
2303,44,5
2304,44,5
2305,44,5
2306,44,5
2307,44,5
2308,44,5
2309,44,4
2310,44,5
458,44,5
2311,44,4
2312,44,5
2313,44,5
451,44,5
2314,44,5
2315,44,5
269,44,5
2316,44,5
2317,44,5
533,44,4
2318,44,5
2319,45,5
77,45,5
713,45,5
1387,45,5
1124,45,5
2320,45,3
1162,45,5
2321,45,5
2322,46,3
2323,46,5
2324,46,3
1852,46,1
1777,46,5
2325,46,5
1600,46,4
2326,46,5
2327,46,5
1128,46,5
2328,46,5
2329,46,5
2330,46,5
2331,46,4
2332,46,4
2333,46,4
2334,46,3
2335,46,4
2336,46,5
2337,46,5
2338,46,5
2339,46,5
2340,46,5
2341,46,5
2342,46,1
2343,46,5
1844,46,5
2344,46,4
2345,46,2
2346,46,5
2347,46,5
2348,46,5
1814,46,5
2349,46,3
1772,46,5
585,46,4
2350,46,5
1274,46,5
498,46,4
2351,46,5
2352,46,3
2353,46,5
456,46,4
2354,46,5
2355,46,5
1900,46,5
1810,46,5
2356,46,5
2357,46,5
1785,46,5
1859,46,3
1883,46,5
2358,46,5
1869,46,5
1825,46,5
308,46,3
1790,46,5
2359,46,5
2360,46,5
2361,46,5
2362,47,5
2363,47,5
2364,47,5
2365,47,5
2366,47,4
2367,47,5
2368,47,5
2369,47,5
2370,47,1
2371,47,5
2372,47,5
87,47,5
2373,47,1
2374,47,1
2375,47,5
2376,47,4
2377,47,5
2378,47,3
2379,47,4
1054,47,5
2380,47,5
2381,47,5
2382,47,5
2383,47,5
2384,47,4
2385,47,5
2386,47,4
2387,47,5
2388,47,5
2389,47,5
2390,47,4
2391,47,4
442,47,4
2392,47,5
2393,47,5
2394,47,5
2395,47,5
2396,47,5
2397,47,3
2398,47,5
2399,47,5
2400,47,5
2401,47,4
2402,47,4
2403,47,5
2404,47,5
2405,47,5
2406,47,5
1642,47,5
2407,47,4
2408,47,5
2409,47,5
2410,47,5
2411,47,5
2412,47,5
2413,47,5
2414,47,4
2415,47,5
2416,47,3
2417,47,5
2418,47,5
568,47,5
2419,47,4
2420,47,5
2421,47,5
2422,47,4
2423,47,5
2424,47,5
2425,47,5
2426,47,1
2427,47,5
2428,47,5
2429,47,4
2430,47,5
2431,47,5
2432,47,5
2433,47,5
2434,47,4
387,47,5
1914,47,5
2435,47,5
2436,47,4
10,47,5
2437,47,5
2438,47,5
2439,47,5
2440,47,5
2441,47,5
455,47,5
2442,47,1
2443,47,4
2444,47,4
2445,47,4
1133,47,5
2446,47,5
2447,47,5
2448,47,4
2449,47,5
2450,47,5
2451,47,5
2452,47,4
2453,47,5
2454,47,5
1728,47,5
2455,47,5
2456,47,5
2457,47,5
2458,47,5
734,47,5
2459,47,4
822,47,5
2460,47,5
2461,47,5
2462,47,4
2463,47,4
2464,47,4
2465,47,5
2466,47,5
2467,47,5
2468,47,4
2469,47,1
2470,47,5
2471,47,5
2472,47,5
2473,47,5
2474,47,5
2475,47,5
2476,47,5
2477,47,4
2478,47,5
2479,47,5
2480,47,4
2481,47,5
572,47,5
2482,47,5
2483,47,5
2484,47,5
2485,47,5
2486,47,5
2487,47,5
2488,47,3
844,47,5
77,47,4
2489,47,5
2490,47,5
2491,47,5
2492,47,5
2493,47,5
2494,47,5
2495,47,5
2496,47,5
2497,47,5
2498,47,4
2499,47,5
2500,47,5
2501,47,5
2502,47,5
2503,47,5
2303,47,4
2504,47,5
2505,47,5
2506,47,5
2507,47,5
2508,47,5
519,47,4
2509,47,3
2510,47,3
2511,47,4
2512,47,5
2513,47,1
2514,47,5
2515,47,5
2516,47,5
2517,47,4
2518,47,5
2519,47,5
2520,47,5
2521,47,5
2522,47,4
2523,47,5
2524,47,5
2525,47,5
2526,47,2
2527,47,4
2528,47,5
1900,47,5
1852,47,5
2529,47,4
2530,47,4
2531,47,5
2532,47,5
2533,47,5
307,47,5
2534,47,4
2535,47,5
454,47,5
457,47,5
2536,47,5
2537,47,1
682,47,5
2538,47,5
2539,47,5
2540,47,5
2541,47,5
2542,47,4
2543,47,3
2544,47,4
2545,47,5
2546,47,5
2547,47,5
2548,47,3
2549,47,5
501,47,5
2550,47,5
2551,47,5
2552,47,5
1082,47,5
2553,47,4
269,47,5
2554,47,5
303,47,5
2555,47,5
2556,47,4
2557,47,4
989,47,5
2558,47,5
2559,47,5
2560,47,5
2561,47,5
2562,47,4
2563,47,5
2564,47,5
2565,47,5
2566,47,5
2567,47,4
2568,47,5
613,47,4
2569,47,5
2570,47,5
2571,47,5
2572,47,4
2573,47,5
2574,47,4
2575,47,5
2576,47,5
2577,47,4
2578,47,5
2579,47,4
2580,47,5
1504,47,5
2581,47,5
2582,47,5
1302,47,5
2583,47,5
2584,47,5
2585,47,4
2586,47,5
1773,47,5
2587,47,5
1312,47,5
2588,47,5
2589,47,5
793,47,4
2590,47,5
266,47,5
1413,47,5
2591,47,5
2592,47,5
2593,47,5
2594,47,5
2595,47,5
2596,47,5
2597,47,4
2598,47,5
2599,47,5
2600,47,5
2601,47,4
2602,47,5
2603,47,5
2604,47,5
2605,47,5
2606,47,5
2607,47,5
2608,47,5
1539,47,5
2609,47,5
458,47,5
510,47,5
2610,47,5
2611,47,5
2612,47,3
2613,47,5
545,47,5
2614,47,2
1941,47,5
1560,47,5
2615,47,5
2616,47,5
2617,47,5
2618,47,5
2619,47,5
2620,47,5
443,47,5
2621,47,5
1124,47,3
2622,47,5
2623,47,4
2624,47,5
2625,47,5
2626,47,5
2627,47,4
2628,47,5
2629,47,5
2630,47,5
771,47,5
2631,47,5
2632,47,5
2633,47,5
2634,47,5
2635,47,5
2636,47,5
2637,47,3
2638,47,3
2639,47,5
2640,47,5
2641,47,5
789,47,5
2642,47,5
2643,47,5
2644,47,5
2645,47,5
2646,47,5
2647,47,5
2648,47,5
2649,47,3
2650,47,5
2651,47,5
2652,47,4
2653,47,4
2654,47,3
2655,47,5
456,47,5
2656,47,3
1145,47,5
2657,47,5
2658,47,4
2659,47,4
2660,47,5
2661,47,5
2662,47,5
2663,47,5
2664,47,5
2665,47,4
2666,47,5
1721,47,5
2667,47,1
2668,47,5
1901,47,4
2318,47,5
1869,47,4
2669,47,5
436,47,5
2670,47,5
788,47,5
2671,47,4
2672,47,4
2673,47,5
1133,48,5
1392,48,5
1124,48,5
2674,48,4
1395,48,4
2675,48,5
825,48,4
2676,48,4
2677,48,4
782,48,3
465,48,5
683,48,5
1163,48,5
938,48,5
2678,48,5
2679,48,5
2680,48,4
2681,48,5
905,48,5
969,48,5
910,48,5
2682,48,5
2683,48,5
2684,48,5
2685,48,5
2686,48,1
2687,48,5
2688,49,3
2689,49,5
2690,49,5
2691,49,2
2692,49,3
2693,49,5
2694,49,4
2695,49,5
2696,49,5
728,49,5
2697,49,5
2698,49,5
2699,49,1
2700,49,5
2701,49,5
2702,49,5
2703,49,5
2704,49,4
2705,49,5
2706,49,4
2707,49,5
1467,49,3
2708,49,5
969,49,5
2709,49,4
2710,49,4
122,49,4
2711,49,4
2712,49,3
2713,49,4
2714,49,5
2715,49,3
2716,49,5
837,49,5
2717,49,5
1280,49,5
2718,49,3
2719,49,3
2720,49,5
2721,49,5
2722,49,5
2723,49,4
2724,49,4
2725,49,5
2726,49,4
2727,49,5
817,49,5
2728,49,5
2729,49,2
2730,49,4
77,49,5
2731,49,5
1408,49,5
2732,49,5
2733,49,5
2734,49,4
2735,49,5
2736,49,4
2737,49,5
2738,49,1
481,49,5
2739,49,4
2740,49,5
2741,49,5
2742,49,5
2743,49,4
2744,49,5
2745,49,5
2746,49,5
561,49,5
1316,49,4
2747,49,4
2748,49,5
2749,49,2
2750,49,5
1299,49,1
682,49,4
2751,49,2
2752,49,5
2753,49,3
2754,49,5
2755,49,3
2756,49,2
2757,49,5
2758,49,5
2759,49,5
137,49,5
2760,49,5
2761,49,4
2762,49,5
976,49,5
2470,49,5
1455,49,4
2763,49,5
964,49,3
2764,49,5
1840,49,3
2765,49,4
2766,49,3
2767,49,5
2768,49,5
1592,49,5
611,49,4
2769,49,5
2770,49,5
2771,49,5
2772,49,5
2773,49,5
789,49,5
2774,49,5
2775,49,4
6,50,5
2776,50,1
762,50,5
2777,50,5
747,50,5
2778,50,5
2779,50,5
2780,51,5
2781,51,4
1186,51,5
2782,51,5
2783,51,5
1179,51,5
2784,51,5
1032,51,5
2785,51,5
2786,51,5
1449,51,4
2161,51,3
2787,51,5
2788,51,4
2789,51,5
2790,51,5
2791,51,5
2792,51,4
762,51,5
2793,51,5
2794,51,5
2795,51,2
1389,51,5
2796,51,5
2797,51,5
2798,51,4
850,51,5
1595,51,5
2799,51,5
2800,51,5
682,51,5
2801,51,4
77,51,5
2802,51,4
2803,51,5
2804,51,5
2805,51,5
2806,51,5
2807,51,5
2808,51,5
789,51,5
2809,51,5
116,51,4
2810,51,5
779,51,5
683,51,5
841,51,5
2811,51,5
837,51,5
881,51,5
2812,51,5
2813,51,5
2814,51,5
2094,51,5
1387,51,5
712,51,5
2815,51,5
2816,51,5
2817,51,5
747,51,5
2818,51,5
2819,51,5
2820,51,5
2821,51,5
2822,51,2
2823,51,5
2824,51,5
2825,51,4
705,51,5
2826,51,5
1413,51,5
2827,51,5
2828,51,5
1812,51,3
873,51,3
2829,51,3
700,51,5
406,51,4
1274,51,5
920,51,4
2830,51,5
1414,51,5
1305,51,5
2831,51,5
613,51,3
697,51,4
2832,51,5
2833,51,5
2834,51,3
2835,51,4
2836,51,4
2837,51,5
2838,51,5
872,51,4
2839,51,5
2840,51,4
2841,51,4
2842,51,3
2633,51,5
2843,51,5
2844,51,5
1124,51,5
2845,51,5
2846,51,4
2847,51,5
2848,51,5
2849,51,5
2850,51,5
2851,51,5
2852,51,5
1789,51,4
2853,51,3
969,51,5
2854,51,5
2855,51,5
2856,51,3
329,51,4
1007,51,5
2857,52,3
2858,52,4
2859,52,4
732,52,4
2860,52,4
2861,52,4
2862,52,5
2863,52,5
2864,52,1
2865,52,1
2866,52,1
2867,52,1
2868,52,5
2869,52,5
2870,52,5
2871,52,5
2872,52,5
2873,52,5
2874,52,5
2875,52,2
2876,52,5
2877,52,4
1486,52,4
2878,52,5
2879,52,5
475,52,4
2880,52,4
2881,52,5
166,52,5
2882,52,5
2883,52,4
1463,52,5
2884,52,4
2885,52,5
2886,52,5
2887,52,4
2888,52,5
2889,52,5
1042,52,4
2890,52,4
2891,52,5
643,52,3
2892,52,1
1449,52,4
2893,52,4
2894,52,4
2895,52,5
2896,52,1
2897,52,5
2898,52,5
564,52,4
109,52,3
2899,52,5
2900,52,1
2901,52,4
2902,52,5
2903,52,4
2904,52,5
2905,52,5
2906,52,5
2907,52,4
2908,52,1
2909,52,5
566,52,5
2910,52,4
2911,52,5
2912,52,3
2913,52,4
2914,52,5
1067,52,3
2915,52,4
2281,52,5
1387,52,5
511,52,4
637,52,5
2916,52,4
2793,52,5
2917,52,5
1073,52,5
2918,52,4
2919,52,4
2920,52,5
2921,52,5
1516,52,5
2922,52,4
1344,52,4
2923,52,3
2924,52,5
116,52,3
2925,52,5
2926,52,2
163,52,5
837,52,5
2927,52,5
2928,52,3
1371,52,5
801,52,4
2929,52,5
2930,52,4
2931,52,5
2932,52,1
2933,52,5
2934,52,5
2935,52,4
2936,52,4
1872,52,5
2705,52,5
2937,52,4
2938,52,5
2939,52,4
2940,52,5
1588,52,5
2814,52,5
2941,52,5
2942,52,5
2943,52,5
2944,52,5
2945,52,5
2946,52,5
2947,52,5
2948,52,5
2949,52,4
2950,52,4
127,52,3
2951,52,4
2952,52,5
2953,52,1
2954,52,3
2955,52,4
2956,52,5
2957,52,4
2258,52,3
2958,52,5
563,52,4
2253,52,4
2959,52,5
2960,52,2
360,52,5
653,52,3
2961,52,2
2962,52,5
2963,52,4
2964,52,4
2965,52,5
1112,52,5
2966,52,4
2967,52,5
2267,52,4
2968,52,5
2969,52,5
2970,52,5
1317,52,5
2971,52,5
2972,52,5
2973,52,4
2974,52,5
2975,52,5
2976,52,3
156,52,5
2977,52,1
2284,52,4
2978,52,4
1960,52,5
562,52,4
2979,52,3
2980,52,3
1863,52,5
2981,52,5
2982,52,5
2983,52,2
2984,52,5
2985,52,3
2986,52,4
2987,52,5
2988,52,3
2989,52,5
2990,52,5
2991,52,3
2992,52,5
2993,52,5
831,52,4
1568,52,5
2994,52,3
2995,52,5
2996,52,5
2997,52,5
2998,52,5
283,52,5
332,52,4
2999,52,3
802,52,5
3000,52,5
1021,52,5
3001,53,5
3002,53,5
3003,53,5
366,53,5
3004,53,5
3005,53,5
1964,53,5
3006,53,5
3007,53,5
3008,53,5
341,53,5
3009,53,5
3010,54,2
3011,54,5
3012,54,4
3013,54,4
1961,54,5
3014,54,3
2521,54,5
325,54,1
3015,54,5
3016,54,5
3017,54,5
3018,54,5
111,54,4
3019,54,5
3020,54,5
3021,54,5
3022,54,5
3023,54,5
3024,54,4
3025,54,5
3026,54,5
3027,54,5
3028,54,5
1938,54,5
3029,54,5
3030,54,5
3031,54,5
3032,54,5
3033,54,5
3034,54,5
3035,54,5
3036,54,5
3037,54,5
3038,54,5
3039,54,5
3040,54,5
2016,54,4
3041,54,5
3042,54,5
3043,54,4
3044,54,5
1949,54,5
3045,54,4
3046,54,5
3047,54,5
3048,54,5
59,54,4
2880,54,5
2534,54,4
3049,54,5
626,54,5
3050,54,5
3051,54,4
3052,54,5
1948,54,5
3053,54,4
3054,54,4
3055,54,5
3056,54,5
2401,54,3
3057,54,1
3058,54,2
3059,54,5
3060,54,5
3061,54,5
3062,54,5
3063,54,1
3064,54,2
3065,54,5
3066,54,1
3067,54,5
3068,54,5
3069,54,5
3070,54,5
3071,54,5
3072,54,4
3073,54,5
3074,54,5
3075,54,5
3076,54,5
3077,54,5
3078,54,5
3079,54,5
3080,54,4
3081,54,5
3082,54,4
3083,54,5
3084,54,5
3085,54,4
3086,54,3
3087,54,5
3088,54,5
3089,54,5
3090,54,3
3091,54,5
3092,54,1
3093,54,1
3094,54,5
3095,54,5
3096,54,5
3097,54,2
3098,54,5
3099,54,5
3100,54,5
3101,54,5
3102,54,2
3103,54,5
3104,54,5
520,54,5
3105,54,5
3106,54,5
3107,54,5
3108,54,5
3109,54,2
3110,54,5
3111,54,5
1965,54,5
3112,54,5
1732,54,4
3113,54,5
1487,54,5
3114,54,3
3115,54,4
3116,54,4
3117,54,5
3118,54,5
3119,54,1
3120,54,1
3121,54,3
3122,54,4
3123,54,4
3124,54,5
3125,54,5
3126,54,5
3127,54,5
3128,54,3
3129,54,5
3130,54,3
3131,54,5
3132,54,4
3133,54,2
3134,54,5
3135,54,4
3136,54,5
3137,54,5
3138,54,5
3139,54,5
3140,54,4
3141,54,5
3142,54,4
1927,54,5
3143,54,5
3144,54,5
3145,54,5
3146,54,5
1929,54,5
1739,54,5
3147,54,5
3148,54,3
3149,54,1
3150,54,5
3151,54,5
3152,54,5
3153,54,5
3154,54,5
3155,54,5
220,54,4
3156,54,5
3157,54,1
3158,54,5
3159,54,5
3160,54,5
3161,54,5
3162,54,5
3163,54,4
3164,54,5
2136,54,3
2078,54,2
3165,54,4
3166,54,3
3167,54,5
3168,54,5
3169,54,4
3170,54,5
3171,54,4
3172,54,5
137,54,5
3173,54,5
866,54,5
3174,54,5
3175,54,5
1351,54,4
3176,54,5
3177,54,5
3178,54,5
3179,54,3
3180,54,5
3181,54,5
3182,54,5
3183,54,5
3184,54,5
3185,54,5
416,54,5
3186,54,2
1900,54,5
3187,54,4
283,54,5
3188,54,5
3189,54,5
789,54,5
3190,54,5
3191,54,4
2081,54,5
361,54,5
3192,54,3
2661,54,5
3193,54,5
3194,54,3
2094,54,5
3195,54,5
3196,54,5
3197,54,5
3198,54,5
3199,54,5
3200,54,5
3201,54,4
3202,54,5
700,54,4
2076,54,5
3203,54,5
3204,54,5
3205,54,5
3206,54,5
307,54,5
3207,54,3
3208,54,4
1830,54,3
895,54,3
3209,54,5
2137,54,5
3210,54,3
3211,54,5
3212,54,5
1160,54,4
3213,54,5
1833,54,5
3214,54,4
3215,54,5
360,54,5
3216,54,3
3217,54,5
3218,54,5
229,54,5
3219,54,4
2115,54,5
3220,54,5
3221,54,5
522,54,5
2109,54,4
3222,54,5
3223,54,4
3224,54,5
3225,54,5
3226,54,5
3227,54,5
3228,54,5
3229,54,4
3230,54,5
3231,54,5
3232,54,5
2361,54,5
2119,54,4
3233,54,5
3234,54,5
3235,54,5
3236,54,5
3237,54,5
2986,54,4
3238,54,5
3239,54,5
3240,54,5
3241,54,5
3242,54,5
3243,54,2
2830,54,5
3244,54,4
3245,54,3
3246,54,3
3247,54,5
3248,54,5
2069,54,5
3249,54,4
3250,54,5
3251,54,5
2879,54,5
3252,54,4
3253,54,5
3254,54,4
3255,54,4
1776,54,4
3256,54,5
3257,54,5
3258,54,4
3259,54,3
3260,54,4
3261,54,4
3262,54,5
3263,54,5
3264,54,5
1836,54,4
3265,54,5
3266,54,5
3267,54,4
1766,54,4
3268,54,5
3269,54,1
3270,54,4
3271,54,3
3272,54,4
3273,54,3
3274,54,3
3275,54,5
3276,54,3
3277,54,4
3278,54,4
2318,54,5
3279,54,5
3280,54,4
3281,54,4
3282,54,5
3283,54,4
3284,54,5
3285,54,3
3286,54,5
3287,54,5
802,54,5
3288,54,5
324,54,5
3289,55,3
3290,55,5
1661,55,5
3291,55,3
3292,55,4
3293,55,5
3294,55,5
3295,55,5
3296,55,1
3297,55,3
3298,55,4
3299,55,5
3300,55,5
3301,55,5
3302,55,4
1645,55,4
269,55,5
3303,55,5
3304,55,5
3305,55,5
3306,55,5
3307,55,5
3308,55,5
3309,55,5
2791,55,5
3310,55,5
3311,55,3
3312,55,4
3313,55,5
3314,55,5
3315,55,5
3316,55,4
3317,55,5
3110,55,5
3318,55,5
3319,55,5
3320,55,5
3321,55,5
3322,55,5
3323,55,5
3324,55,4
3325,55,5
3326,55,5
3327,55,5
3328,55,5
672,55,4
3329,55,5
3330,55,4
3331,55,4
3332,55,5
3333,55,5
3334,55,5
3335,55,5
3336,55,5
3337,55,5
3338,55,5
3339,55,5
3340,55,4
3341,55,5
3342,55,3
3343,55,5
3344,55,3
3345,55,4
3346,55,5
3347,55,5
3348,55,5
573,55,5
3349,55,5
3350,55,5
3351,55,5
3352,55,5
3353,55,4
3354,55,5
3355,55,5
3356,55,5
3357,55,5
3358,55,5
3359,55,5
3360,55,5
668,55,4
3361,55,5
366,55,1
3362,55,5
3363,55,5
3364,55,5
3365,55,5
3366,55,5
3367,55,5
3368,55,5
3369,55,5
262,55,5
3370,55,4
3371,55,5
3372,55,4
3373,55,4
3374,55,1
3375,55,5
3376,55,3
3377,55,5
3378,55,5
3379,55,5
3380,55,5
3381,55,4
3382,55,5
3383,55,5
3384,55,3
3385,55,4
3108,55,4
3386,55,4
3387,55,4
3388,55,5
3389,55,5
3390,55,3
3391,55,5
3392,55,3
3393,55,5
3394,55,5
3395,55,5
3396,55,5
3397,55,5
3398,55,5
3399,55,5
1964,55,5
3400,55,4
3401,55,5
3402,55,5
3403,55,3
3404,55,5
3405,55,5
3406,55,5
3407,55,5
3408,55,5
895,55,3
2357,55,5
3409,55,5
3410,55,5
3411,55,5
3412,55,5
3413,55,4
3414,55,5
613,55,4
3415,55,4
3416,55,5
1128,55,5
3417,55,5
2590,55,5
3418,55,5
3419,55,4
3420,55,2
456,55,4
3421,55,4
3422,55,5
622,55,4
533,55,4
3423,55,3
358,55,5
3424,55,4
3425,55,5
3426,55,5
3427,55,5
3428,55,5
3429,55,5
3430,55,4
3431,55,5
2597,55,5
3432,55,5
3433,55,5
3001,55,5
2987,55,5
3434,55,5
344,55,5
406,55,5
3435,55,3
3436,55,5
3437,55,5
1871,55,3
3438,55,5
3439,55,5
3440,55,5
3167,55,5
2731,55,5
3441,55,5
3442,55,5
3443,55,1
3444,55,5
3445,55,5
3446,55,5
3447,55,5
3448,55,5
3449,55,5
3450,55,4
3451,55,5
3452,55,5
3453,55,4
3454,55,5
3455,55,3
3456,55,5
616,55,5
3457,55,3
1738,55,4
2603,55,5
1274,55,5
3458,55,5
3459,55,5
3460,55,5
3461,55,5
3462,55,5
141,55,5
3463,55,5
3464,55,5
3465,55,5
3466,55,5
3467,55,5
1145,55,5
3468,55,4
3469,55,4
2587,55,5
3470,55,5
1796,55,4
3471,55,5
3472,55,5
3473,55,5
3007,55,3
3474,55,5
2135,55,5
3475,55,5
3476,55,3
3477,55,5
3478,55,5
3479,55,5
3480,55,5
3481,55,5
3482,55,5
3483,55,5
3484,55,5
3485,55,5
3486,55,3
3487,55,4
3488,55,5
3489,56,4
3490,56,5
3491,56,4
3492,56,1
3493,56,5
3494,56,4
3495,56,5
3496,56,5
3497,56,3
2679,56,5
3498,56,5
3499,56,3
3500,56,4
3501,56,5
3502,56,3
3503,56,3
3504,56,4
3505,56,5
3506,56,4
3507,56,5
3508,56,5
3509,56,3
3510,56,5
3511,56,5
3512,56,4
3513,56,5
3514,56,2
3515,56,5
3516,56,5
3517,56,4
3518,56,3
3519,56,5
3520,56,5
940,56,5
2022,56,5
3521,56,5
3522,56,3
3523,56,3
3524,56,5
3525,56,5
3526,56,1
3527,56,5
3528,56,5
3529,56,5
3530,56,3
3531,56,5
127,56,4
3532,56,5
2284,56,4
3533,56,5
3534,56,5
3535,56,3
3536,56,5
3537,56,5
3538,56,5
3539,56,5
3540,56,4
3541,56,3
1495,56,5
3542,56,5
3543,56,5
3544,56,5
3545,56,5
3546,56,5
716,56,5
3547,56,5
3548,56,5
3549,56,5
3550,56,3
3551,56,2
3552,56,1
3553,56,4
3554,56,3
3555,56,5
3556,56,5
3557,56,4
3558,56,5
3559,56,5
3560,56,1
3561,56,5
3562,56,5
3563,56,5
3564,56,5
3565,56,5
3566,56,4
3567,56,4
1422,56,1
3568,56,5
2323,56,4
3569,56,5
3570,56,5
3571,56,5
3572,56,5
3573,56,5
3574,56,5
3575,56,5
3576,56,5
3577,56,5
3578,56,5
469,56,2
3579,56,5
3580,56,5
3581,56,5
3582,56,5
3583,56,5
3584,56,5
3585,56,5
3586,56,2
3587,56,1
3588,56,4
3589,56,5
3590,56,1
3591,56,5
3592,56,5
3593,56,4
3594,56,5
3595,56,3
3596,56,2
3597,56,3
3598,56,1
3599,56,5
3600,56,5
3601,56,5
3602,56,4
3603,56,5
3604,56,1
3605,56,5
3606,56,3
3607,56,1
3608,56,5
3609,56,1
3610,56,5
3611,56,1
3612,56,2
3613,56,4
