placeId,destination_name,category_name,address,Kecamatan,postal_code,state,place_rating,lat,lng,reviews_count,one Star,two Star,three Star,four Star,five Star,reviewerId,name,text,publishAt,publishedAtDate,user_rating
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,529,Muhammad Ikhsan,Mantap,3 bulan lalu,2021-08-12T07:00:32.619Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,682,Alveriana Tamsar,"Pemandangan dari sini sangat bagusss..
Jalan menuju kebawah sudah di aspal walaupun sekarang sudah agak rusak.
Tapi masih lumayan lah,gak ada lagi baty lepasnya.
Airnya bersih dan masih asri.
Masih terlihat bening airnya dan berpasir sampai sekitar 15 meter dr pinggir danau.
Cocok juga untuk tempat camping /kemah karena ada lokasi yang cocok dengan pemandangan langsung ke danau.
Lebih recomended sih sebenarnya kesini dr pada ke pantai lain yang ada di Balige.
Kemarin kontribusi nya hny bayar parkir aja.
😊😊😊
Like bila ulasan ini bermanfaat bagimu ✌️",2 tahun lalu,2019-07-23T13:37:52.803Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,172,Nermi,Tempat ny bagus dan bersih,8 bulan lalu,2021-03-22T14:19:11.013Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,777,Fajar Indra Pradipta Gajah,"Impresi pertama ketika datang ke tempat ini adalah bertanya ""ini laut apa danau?"" Yaa anda pun akan terheran-heran ketika kita datang ketempat ini.

Lokasinya terletak sekitar 10-20 km dari kota Balige, arah bandara Silangit. Belokan persis seperti saat kita mau menuju ke Tara Bunga tetapi tidak sejauh Tara Bunga sekita 100m dari belokkan tersebut kita belok ke kiri. Lalu lurus beberapa meter ada persimpangan belok kanan dan terus turun hingga mencapai bibir pantai.

Jalan yang akan kita tempuh adalah jalan yang sempit jadi traveler harus ekstra hati-hati ketika menuju lokasi ini. Selalu nyalakan klakson kita saat ada tikungan agar pengendara di depan tau keberadaan kita.

Perjuangan mencapai tujuan terbayarkan dengan pemandangan yang sangat indah. Amboi bisa kita bilang ketika melihat pemandangan disini. Tempatnya tidak berbayar di weekdays. Kalau peak season sepertinya bayar yaa saya kurang tau karena berkunjung kemari ketika hari kerja.

Nah kekurangannya, tempatnya agak sedikit kotor karena banyak sampah wisatawan disekitar lokasi.

Yang unik disini adalah banyaknya kerbau berkeliaran di bawah ini. Wah pokoknya destinasi rekomendasi deh buat para traveler.

Nah di samping sini juga ada bukit pemandangan yang indah terlebih ketika sunset. Nah saya sarankan datang kesini sore hari supaya dapat menikmati sunsetnya 😄",2 tahun lalu,2019-01-23T02:16:15.290Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,778,Andy Sapta,lokasi sangat recomended untuk acara kemah. alamnya masih asri. lokasinya mudah di jangkau. mobil pribadi dapat masuk samping ke lokasi. kondisi danaunya juga masih bagus dan tidak terlalu dalam sehingga bisa dimuat mandi-mandi bagi naka-anak,setahun lalu,2020-02-22T14:51:28.220Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,779,Michael Z simarmata,Mantap bisa untuk berenang,setahun lalu,2020-01-26T07:31:06.715Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,780,Riani sihombing,"Pakkodian danau Toba, indah n sejuk",9 bulan lalu,2021-02-22T08:44:50.488Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,781,bahari hutabarat,Pantai pasir putih..,4 tahun lalu,2017-10-01T12:14:35.789Z,3
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,782,Enprison Munte,Tempatnya adem dan keren buat camping,11 bulan lalu,2020-12-09T09:29:19.751Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,783,Daniel Ikpandy Hatoguan,"Untuk tempat pantai di danau toba yg masih alami (tidak dikeloka oleh pihak swasta), Pakkodian menawarkan suasana yg sangat menarik. Cocok untuk kamping dan sekedar berwisata. Hanya saja jalanan untuk ke tempat ini agak kurang cocok untuk dilalui oleh mobil tua ataupun bus besar, karena jalanannya rusak dan kecil, serta ada tanjakan (turunan) yg agaknya curam. Terima kasih",2 tahun lalu,2019-10-01T23:15:40.898Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,784,Chrest Bible,Camping pertama,6 bulan lalu,2021-05-31T04:44:26.399Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,785,Oky prasetyo,Pantai air tawar indah nian,setahun lalu,2020-11-29T04:09:28.965Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,786,haris firmansyah,mantappp,setahun lalu,2020-07-14T12:00:40.437Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,787,Arief Wahyudi Lubis,Gada obat enaknya,setahun lalu,2020-08-14T10:22:59.231Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,788,Achmad Syahfrizal,Untuk camping cocok tempat ini,10 bulan lalu,2021-01-19T03:02:10.192Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,789,Riandi vloger,Pemandangan yg indah,3 tahun lalu,2018-07-19T07:58:41.791Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,790,Wahyoe We,Knp harus ada pungutan liar?  Tolong ditindak apa kah ini legal?,setahun lalu,2020-01-26T14:44:01.409Z,2
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,791,Simon Hutabarat,Perharikan kebersihan & pelayanan,2 tahun lalu,2019-01-06T11:15:50.062Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,792,Sahabat Tampubolon,"luar biasa indahnya tempat ini...
masih alami dan bersih, warganya juga bisa ramah dan siap menyambut",2 tahun lalu,2019-10-27T12:30:16.261Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,793,Reza Maharajasa,Cocok untuk piknik.. camping bisa juga,setahun lalu,2020-08-30T14:11:43.089Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,794,Rado Riza Travel,"Masih perlu pembinaan yang serius, kamar mandi yg sangat minim serta tidak adanya listrik sertq jalan rusak dan curam",2 tahun lalu,2019-08-02T10:53:43.058Z,2
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,795,Arie Cwo Virgo,Udara nya sejuk tmpt ny indah,setahun lalu,2020-07-22T13:28:23.483Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,796,Rumah Cupang,Belum terkelola dengan baik...,setahun lalu,2020-11-10T04:23:04.147Z,1
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,797,Joshua Halim,"Surga tersembunyi yang orang banyak tidak diketahui ,gak nyesel lah kalian kemari apalagi buat camping bersama teman teman.",2 tahun lalu,2019-06-12T21:31:28.844Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,798,Penyox Channel,Sangat indah,setahun lalu,2020-10-19T05:32:43.541Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,799,Hendy Sagala,Mantap. Pantainya bagus. Suasananya enak menyeejukkan. Cocok untuk orang yang suka camping area sangat luas dipinggir danau. Udara sejuk sambil memandang tarabunga dari bawah. Kalau mau mancing ikan cocok. Hanya saja jalan menuju tempat agak curam dan sedikit rusak. Selebihnya okpunya. Toba Lake.,3 tahun lalu,2018-11-16T07:23:50.261Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,800,Resta Napitupulu,"Asliii,, tempat ini masih terlihat bersih dan menyejukkan. Disini pulalah film ""Toba Dream"" yang diperankan Vino G.Bastian diproduksi. Tak hanya itu, film nya laku keras di pasaran.

Memang tak ada permainan seperti banana boat dan lainnya. Tapi, jika sekadar ingin berendam dan berenang di air yang masih tergolong bersih ini,,, seharusnya Anda tidak kecewa.

Opp, menambahkan saja, jalan menuju Pakkodian harus melewati jalan berkelok dan  lajur yang agak sempit. Jadi harus berhati-hati dan tetap waspada. Namun perjalanan panjang yang menantang bisa terbayar menyaksikan indahnya ciptaan Tuhan, salah satunya Pakkodian Toba. aaaaa",3 tahun lalu,2018-02-19T06:34:17.239Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,801,Christin Natalia Napitupulu,Mantapp,6 bulan lalu,2021-05-16T13:40:22.675Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,802,john manunggal,Pantai danau toba teluk yang indah tenang nyaman,setahun lalu,2020-03-17T03:22:06.757Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,803,Fajar Syh,Bagus bener buat kemah,setahun lalu,2020-10-14T15:56:09.104Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,804,ed van,"Lokasi ok, tpt utk camping n acara santai keluarga, hati2 buat anak2 yg ingin berenang",2 tahun lalu,2019-01-07T00:51:55.956Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,805,Augustinus sibuea,"Sejuk, asri dan buanyak lagi",setahun lalu,2020-07-16T07:32:59.343Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,806,Daniel Senapati,Sangat indah...luar biasa!!!,setahun lalu,2020-01-04T04:07:40.545Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,807,Vivi Anggreni,💜💜,3 tahun lalu,2018-03-16T07:42:58.596Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,808,Maulvi Inayatsyah,"tempat nyantai dan mancing, lebih maksimal suasananya saat tidak banyak pengunjung",2 tahun lalu,2019-05-26T08:16:15.335Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,809,Gokma Juasten Hutasoit,Mantap indah keren,setahun lalu,2020-03-13T10:43:22.181Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,810,Pani Widora Munte,"Pemandangannya mantabb, apalagi sunset nyaa",setahun lalu,2020-03-12T15:59:15.142Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,811,sotar tambunan,"Suasana alam pegunungan dan danau Toba yg sangat indah, tempat yg masih hijau, jauh dari keramaian",2 tahun lalu,2019-01-18T10:35:45.895Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,812,Indra Blue's017,semoga terealisasi jadi obyek pariwisata,2 tahun lalu,2019-04-05T03:29:19.848Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,813,Dodi Marpaung Dodi,"Hmmm....pakkodian tempat yang indah,bersantaind menikmati pemandangan cukup indah d lihat mata",3 tahun lalu,2018-01-21T10:15:49.005Z,3
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,814,Lights Out,"Tempatnya masih asri, blm banyak org yg dtg. Landcapenya bagus",3 tahun lalu,2018-01-28T01:22:49.023Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,815,Irwansyah Lubis,"Assalamualaikum.. Selamat datang di Pakkodian Toba Balige,Tobasa,Provinsi Sumatera Utara,tempat Pariwisata berkunjung bersama keluarga.. god bless..",5 tahun lalu,2016-07-05T02:00:00.192Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,816,Diah Fitri,🙏,8 bulan lalu,2021-03-23T07:02:26.690Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,817,Harris S Lumbantoruan,Pantai Pakkodian Adalah Salah Satu Lokasi Wisata Menarik di Pinggiran Danau Toba.,2 tahun lalu,2019-01-22T12:38:35.593Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,818,Uzi Nainggolan,Tempat yang sangat indah menikmati danau toba dengan gratis 😍,3 tahun lalu,2018-11-15T18:22:59.686Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,819,Ferdinan Simanjuntak,"Vieuw ny indah, cocok buat camping pokoke mantul tenan dech",2 tahun lalu,2019-09-08T08:37:35.941Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,820,AHS simanjuntak,mantap lah pokoknya,2 tahun lalu,2019-12-02T15:24:29.015Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,821,Kevin T M T,Tempat yg bagus namun blm terkelolah dengan maksimal,setahun lalu,2020-01-17T04:23:34.843Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,822,Widya Fani,Bagus,2 tahun lalu,2019-06-10T14:39:53.884Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,823,J u a n T a m b u n a n,Pantai yang masih sangat alami dan sejuk,setahun lalu,2020-03-09T03:19:40.554Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,824,Sartika Simaremare,Sejuk banget. Cocok juga tempat foto prawedding,2 tahun lalu,2019-01-20T04:37:08.068Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,825,S.G .Monroe,👍,9 bulan lalu,2021-02-16T05:43:40.477Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,826,sophia pakpahan,Harus ke sini kalau ke TOBASA,3 tahun lalu,2018-06-09T13:13:02.102Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,827,Danton Jeriko Simanjuntak,Pemandangannya mantab...!!!! Dan suasananya nyaman,2 tahun lalu,2019-03-23T10:42:58.103Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,828,William Suarez Lumbantobing,Ada tukang jaga parkir mahal,setahun lalu,2019-12-18T13:01:55.788Z,3
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,829,Suhendri Shu,"Tempat yg indah dan nyaman,, masih asri banget",2 tahun lalu,2019-06-17T05:05:41.158Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,830,Juliet Shine,"Tempat yg sangat bagus, Masi belum banyak yg berkunjung",3 tahun lalu,2018-04-01T16:51:11.538Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,831,Wanto Suwanto,Mantap air danaunya,setahun lalu,2020-09-08T08:38:58.111Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,832,Lolly Sihombing,Mantaff...suka dgn pemandangannya 👍👍,2 tahun lalu,2019-03-02T10:46:09.146Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,833,Jonpiter Panjaitan,Pantai yang masih alami.  Dan pemandangan yang sangat bagus,4 tahun lalu,2017-08-16T04:54:01.621Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,834,jhonry saragih,Tempat yang sngat indah... cocok untuk liburan keluarga,3 tahun lalu,2018-01-28T12:37:01.197Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,835,Narwastuty Dian,Enak tempatnya,setahun lalu,2020-01-14T14:50:39.504Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,836,Sri Devi Y Nst,Memanjakan mata..⛺,setahun lalu,2020-02-29T12:25:51.117Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,837,Hardiansyah Siagian,"Mantap, airnya bersih. Mandi puas",2 tahun lalu,2019-04-08T16:13:13.607Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,838,EZRA ERIKS,"Sejuk tenang, cocok liburan keluarga",2 tahun lalu,2019-11-16T08:33:20.509Z,4
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,6,TAX Channel,Banyak lipan,2 tahun lalu,2019-11-11T07:43:55.927Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,839,jon nababan,Lumayan,setahun lalu,2020-10-29T12:29:06.624Z,3
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,840,Maruahal Hutapea,Infrastruktur blm memadai..,2 tahun lalu,2019-06-08T09:54:46.968Z,3
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,55,mahyuddin Al Hamdi,Santai,setahun lalu,2020-08-17T07:05:36.284Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,841,Bambang Brimop,Destinasi yg tepat buat liburan,3 tahun lalu,2018-08-05T15:31:16.258Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,842,basry naipospos,Nyaman & asri,setahun lalu,2020-08-25T02:53:37.621Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,843,Maul,Sunyi Untuk nyantai dan mancing,2 tahun lalu,2019-02-17T07:49:00.570Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,844,Bagas Gamming,👍,setahun lalu,2020-08-28T00:41:53.449Z,5
31,Pakkodian Toba,wisata bahari,"Danau Toba, Lintong Nihuta, Tampahan, Kabupaten Toba Samosir, Sumatera Utara 22312, Indonesia",Tampahan,22312,,4.6,23.396.203,990.134.629,,,,,,,845,Fadli Khair,Pemandangan nya bagus,setahun lalu,2020-02-25T09:02:34.776Z,5
